-281.66	620.6	10.54	-310.84	610.86	32.18	-338.2	687.85	98.008	-64.847	937.2	161.78	-295.44	687.43	80.676	-257.38	646.44	57.958	-296.9	720.57	103.71	-319.64	704.08	124.97	-259.54	633.21	10.656
-280.76	620.11	10.712	-309.18	611.84	33.827	-333.35	691	98.461	-57.927	938.84	160.24	-290.34	688.89	81.22	-254.52	646.31	58.168	-291.35	722.92	103.89	-314.42	706.91	125.31	-259.25	632.87	10.721
-280.03	619.82	10.829	-307.29	612.37	35.656	-328.5	694.09	98.812	-50.704	940.25	158.53	-285.24	690.17	81.755	-251.77	646.29	58.355	-285.74	725.13	104.09	-309.16	709.48	125.68	-259.02	632.61	10.739
-279.59	620.05	10.808	-305.27	612.75	37.567	-323.71	697.22	99.015	-43.293	941.82	156.59	-280.18	691.46	82.244	-249.15	646.46	58.403	-280.26	727.52	104.18	-303.9	711.91	126.06	-258.87	632.42	10.68
-279.57	621.17	10.497	-303.3	613.43	39.367	-318.99	700.5	99.058	-35.687	943.38	154.56	-275.27	693.07	82.578	-246.68	647	58.24	-274.92	730.05	104.17	-298.67	714.31	126.35	-258.76	632.23	10.601
-279.94	623.15	9.8852	-301.47	614.58	40.935	-314.24	703.76	99.047	-27.776	944.35	152.72	-270.53	695.17	82.632	-244.26	647.77	57.939	-269.57	732.43	104.15	-293.45	716.75	126.51	-258.66	632	10.561
-280.32	625.22	9.2816	-299.74	616.12	42.27	-309.46	707.04	98.97	-19.563	944.38	151.24	-265.87	697.46	82.456	-241.81	648.57	57.662	-264.18	734.61	104.17	-288.25	719.25	126.57	-258.57	631.8	10.55
-280.26	626.39	9.138	-297.99	617.79	43.502	-304.67	710.41	98.792	-11.199	943.69	150.06	-261.15	699.52	82.262	-239.3	649.4	57.505	-258.82	736.8	104.13	-283.11	721.85	126.53	-258.56	631.69	10.503
-279.61	626.37	9.6228	-296.13	619.44	44.754	-299.78	713.6	98.626	-2.8075	942.58	149.06	-256.35	701.36	82.189	-236.81	650.37	57.439	-253.49	738.99	104.05	-277.98	724.49	126.42	-258.6	631.64	10.381
-278.62	625.67	10.529	-294.16	621.16	46.035	-294.8	716.51	98.536	5.5925	941.17	148.16	-251.64	703.42	82.143	-234.38	651.65	57.372	-248.13	741.06	104.04	-273.04	727.54	126.08	-258.65	631.58	10.21
-277.49	624.83	11.643	-292.15	623.09	47.322	-289.77	719.18	98.536	14.019	939.42	147.33	-247.12	706.06	81.944	-232.01	653.37	57.211	-242.87	743.27	104.02	-268.35	731.04	125.53	-258.68	631.46	10.036
-276.33	624.17	12.825	-290.02	625.3	48.613	-284.86	722.07	98.466	22.473	937.29	146.55	-242.74	709.16	81.564	-229.58	655.49	57.03	-237.89	746.02	103.84	-263.58	734.28	125.11	-258.75	631.42	9.8326
-275.26	624.04	13.892	-287.59	627.61	49.981	-280.06	725.3	98.262	30.953	934.81	145.81	-238.28	712.26	81.152	-227.03	657.93	56.923	-233.08	749.09	103.56	-258.53	736.9	124.97	-258.93	631.57	9.5167
-274.32	624.58	14.738	-284.7	629.86	51.445	-275.25	728.52	98.065	39.454	932.05	145.03	-233.58	714.99	80.879	-224.22	660.48	56.972	-228.15	751.9	103.37	-253.34	739.22	124.97	-259.17	631.9	9.0936
-273.39	625.58	15.466	-281.42	632.26	52.853	-270.32	731.52	97.977	47.952	929.06	144.14	-228.6	717.3	80.8	-220.97	662.96	57.198	-222.96	754.22	103.35	-248.3	741.89	124.87	-259.3	632.11	8.7592
-272.2	626.63	16.339	-277.83	635.06	54.081	-265.25	734.22	98.031	56.414	925.82	143.07	-223.5	719.54	80.803	-217.2	665.53	57.513	-217.72	756.43	103.38	-243.37	744.82	124.71	-259.1	631.96	8.7974
-270.62	627.5	17.52	-273.84	638.24	55.149	-260.21	737.03	98.066	64.815	922.26	141.83	-218.5	722.24	80.719	-212.88	668.36	57.881	-212.64	759	103.32	-238.26	747.51	124.69	-258.5	631.41	9.3469
-268.68	628.38	18.989	-269.2	641.61	56.163	-255.36	740.23	97.969	73.125	918.38	140.42	-213.72	725.66	80.481	-207.99	671.61	58.338	-207.71	762.02	103.12	-232.97	750	124.76	-257.61	630.81	10.248
-266.59	629.72	20.612	-263.83	645.03	57.178	-250.61	743.6	97.819	81.297	914.24	138.78	-209.03	729.45	80.198	-202.5	675.16	58.941	-202.86	765.31	102.8	-227.62	752.57	124.76	-256.66	630.65	11.192
-264.44	631.86	22.294	-257.9	648.57	58.178	-245.84	746.95	97.676	89.277	909.94	136.86	-204.28	733.06	80.083	-196.37	678.9	59.656	-197.97	768.57	102.43	-222.33	755.44	124.58	-255.74	631.21	12.028
-261.94	634.55	24.154	-251.54	652.19	59.224	-241.07	750.39	97.496	97.045	905.55	134.68	-199.48	736.46	80.146	-189.71	682.87	60.385	-193.01	771.76	102.05	-217.06	758.46	124.37	-254.66	632.32	12.859
-258.73	637.59	26.229	-244.84	656.05	60.307	-236.32	754.05	97.227	104.64	901.16	132.27	-194.84	740.24	80.095	-182.69	687.16	61.065	-188.13	775.16	101.57	-211.79	761.55	124.16	-253.03	633.59	13.808
-254.28	640.67	28.5	-237.68	659.93	61.548	-231.61	757.99	96.824	112.11	896.91	129.71	-190.45	744.81	79.722	-175.49	691.79	61.768	-183.35	778.88	100.94	-206.77	765.09	123.72	-250.55	634.81	14.739
-248.07	643.34	30.929	-230.08	663.74	62.959	-226.93	762.29	96.188	119.48	892.83	127.07	-186.07	749.8	79.132	-168.14	696.45	62.738	-178.59	782.78	100.2	-202.44	769.88	122.79	-247.14	635.91	15.312
-239.89	645.42	33.381	-222.64	668.31	64.063	-222.29	766.97	95.239	126.76	888.95	124.45	-181.38	754.5	78.659	-160.65	700.95	64.19	-173.64	786.47	99.46	-198.57	775.65	121.55	-242.82	636.84	15.333
-230.09	647.31	35.724	-215.84	674.28	64.374	-217.64	771.77	94.054	133.95	885.22	121.89	-176.25	758.59	78.485	-153.12	705.53	66.121	-168.43	789.94	98.747	-194.36	781.12	120.46	-237.45	637.63	15.048
-219.44	650.01	37.823	-209.55	681.3	63.802	-212.84	776.25	92.855	141.02	881.64	119.41	-170.9	762.49	78.437	-145.63	710.57	68.324	-163.46	793.96	97.799	-189.57	785.79	119.54	-230.53	638.12	15.611
-208.34	653.88	39.897	-203	688.13	62.816	-207.88	780.29	91.773	147.94	878.23	117.05	-165.68	766.82	78.219	-138.21	716.32	70.554	-159.1	799.08	96.442	-184.66	790.29	118.57	-221.35	638	18.601
-196.75	658.58	42.269	-195.63	694.05	61.832	-202.85	784.19	90.767	154.7	874.95	114.86	-160.74	771.83	77.677	-130.79	722.68	72.743	-155.19	805.02	94.767	-180.66	796.33	117.07	-209.57	637.45	24.536
-184.41	663.71	44.961	-187.45	699.26	60.876	-197.83	788.23	89.761	161.31	871.69	112.9	-155.91	777.08	76.991	-123.29	729.29	74.883	-151.07	810.74	93.134	-177.5	803.81	115.09	-195.43	637.53	32.28
-171.1	668.94	47.779	-178.71	704.1	59.836	-192.84	792.49	88.724	167.78	868.39	111.2	-150.86	781.84	76.462	-115.67	735.89	76.813	-146.32	815.51	91.79	-173.97	810.77	113.21	-179.58	639.43	39.967
-156.93	674.24	50.503	-169.51	708.69	58.663	-187.76	796.77	87.67	174.17	865.05	109.76	-145.48	785.87	76.144	-107.97	742.4	78.339	-141.1	819.53	90.686	-169.22	815.76	111.87	-162.44	643.15	46.641
-142.12	679.59	53.104	-159.68	712.72	57.519	-182.45	800.84	86.665	180.52	861.81	108.59	-139.86	789.46	75.894	-100.23	748.91	79.405	-135.58	823.2	89.695	-163.22	818.69	111.18	-144.37	647.99	52.311
-126.94	685.06	55.604	-149.07	715.9	56.578	-176.86	804.63	85.774	186.88	858.73	107.68	-134.08	792.9	75.619	-92.472	755.47	80.09	-129.9	826.81	88.704	-156.93	821.16	110.77	-125.75	653.6	57.149
-111.64	690.91	57.836	-137.66	718.35	55.877	-171.06	808.33	84.996	193.25	855.71	107.03	-128.15	796.33	75.31	-84.695	761.99	80.448	-124.07	830.25	87.789	-150.77	823.94	110.4	-106.89	659.97	61.236
-96.389	697.04	59.622	-125.59	720.33	55.388	-165.09	811.92	84.365	199.67	852.64	106.65	-122.08	799.81	74.948	-76.889	768.26	80.542	-118.03	833.36	87.142	-144.62	826.9	110.02	-87.974	666.99	64.601
-81.307	703.65	60.619	-112.98	721.99	55.109	-158.93	815.1	83.997	206.16	849.59	106.49	-115.9	803.35	74.574	-69.027	774.11	80.496	-111.81	836.2	86.82	-138.29	829.77	109.71	-69.074	674.58	67.253
-66.46	711.04	60.665	-99.908	723.4	55.012	-152.54	817.77	83.969	212.75	846.73	106.5	-109.57	806.66	74.364	-61.103	779.52	80.369	-105.49	839.02	86.719	-131.61	832.34	109.66	-50.316	683.1	69.054
-51.949	718.52	60.175	-86.508	724.82	54.983	-145.95	820.11	84.25	219.45	844.13	106.66	-103.02	809.45	74.491	-53.124	784.53	80.117	-99.108	841.96	86.782	-124.91	835.18	109.72	-31.851	692.75	69.922
-37.806	725.26	59.514	-72.904	726.49	54.88	-139.21	822.25	84.78	226.28	841.72	106.95	-96.215	811.76	74.908	-45.098	789.16	79.675	-92.575	844.73	87.056	-118.45	838.52	109.75	-13.868	703.24	69.876
-23.991	730.92	58.673	-59.213	728.49	54.569	-132.29	824.04	85.548	233.3	839.49	107.29	-89.252	813.97	75.441	-37.075	793.41	79.072	-85.846	847.07	87.492	-112	841.54	110	3.3294	714.07	68.83
-10.415	736.05	57.209	-45.539	730.77	53.92	-125.23	825.56	86.457	240.53	837.49	107.62	-82.247	816.38	75.99	-29.154	797.31	78.406	-78.977	849.18	87.966	-105.19	843.41	110.79	19.463	724.97	66.547
2.9229	740.88	54.967	-32.03	733.27	52.838	-118.16	827.24	87.342	247.99	835.76	107.89	-75.255	819.02	76.572	-21.399	800.74	77.774	-72.082	851.49	88.522	-97.958	844.37	112.04	34.303	735.64	62.797
15.878	745.02	52.04	-18.923	735.89	51.262	-111.1	829.19	88.204	255.64	834.3	108.11	-68.242	821.57	77.322	-13.799	803.46	77.265	-65.186	854	89.362	-90.664	845.47	113.32	47.664	745.43	57.547
28.174	748.45	48.285	-6.6277	738.62	49.111	-103.94	830.97	89.204	263.49	833.02	108.38	-61.153	823.72	78.389	-6.3417	805.59	76.86	-58.201	856.13	90.617	-83.532	847.16	114.46	59.541	753.43	51.006
39.372	751.19	43.579	4.2444	741.64	46.259	-96.533	832.19	90.414	271.56	831.83	108.71	-53.986	825.65	79.723	0.97902	807.47	76.542	-51.014	857.54	92.206	-76.477	849.01	115.62	70.089	758.62	43.581
48.841	753.4	37.939	13.13	745.07	42.673	-88.975	833.07	91.725	279.9	830.82	109.04	-46.782	827.59	81.151	8.2464	809.29	76.339	-43.587	858.48	93.964	-69.335	850.58	116.98	79.311	760.75	35.731
55.937	755.44	31.629	19.803	748.72	38.546	-81.476	834.2	93.052	288.51	830.11	109.28	-39.577	829.27	82.58	15.551	810.89	76.273	-35.911	859.06	95.82	-61.895	851.56	118.59	86.639	760.65	27.921
60.348	757.61	25.169	24.286	752.22	34.163	-74.061	835.67	94.451	297.34	829.7	109.41	-32.374	830.39	83.951	22.878	811.86	76.168	-28.001	859.29	97.665	-54.021	851.82	120.33	91.255	759.96	21.036
62.197	759.86	19.355	26.563	755.26	29.731	-66.542	837.17	95.934	306.33	829.48	109.51	-25.111	831.03	85.11	30.11	811.88	75.56	-19.94	859.34	99.335	-45.732	851.4	122.06	92.925	759.89	16.129
61.982	761.83	15.088	26.59	757.7	25.411	-58.768	838.5	97.327	315.43	829.48	109.59	-17.69	831.41	85.835	37.049	810.59	74.097	-11.779	859.28	100.76	-37.164	850.48	123.66	92.364	760.56	13.42
60.377	763.13	12.856	24.702	759.46	21.498	-50.76	839.63	98.512	324.64	829.87	109.64	-10.106	831.26	86.062	43.407	807.7	71.788	-3.4933	858.97	101.97	-28.491	849.33	125.04	90.659	761.35	12.309
58.191	763.64	12.28	21.863	760.5	18.448	-42.611	840.32	99.57	333.94	830.61	109.68	-2.4796	830.32	85.902	48.939	803.43	68.987	4.9739	858.08	103.04	-19.841	848.1	126.17	88.619	761.66	12.123
56.251	763.48	12.34	19.317	760.83	16.651	-34.414	840.47	100.59	343.25	831.49	109.76	5.0432	828.85	85.542	53.686	798.42	66.202	13.565	856.66	103.96	-11.246	846.79	127.03	86.733	761.43	12.441
55.063	762.79	12.209	17.906	760.57	16.171	-26.265	840.48	101.54	352.51	832.37	109.9	12.399	827.27	85.24	57.988	793.43	63.874	22.151	855.01	104.72	-2.6688	845.39	127.65	85.311	760.85	12.843
54.646	761.8	11.764	17.655	760.06	16.704	-18.187	840.73	102.37	361.68	833.33	110.09	19.635	825.9	85.179	62.186	788.95	62.187	30.698	853.29	105.38	5.9184	843.97	128.1	84.471	760.06	12.95
54.677	760.82	11.297	18.049	759.79	17.826	-10.083	841.1	103.19	370.79	834.49	110.27	26.881	824.82	85.349	66.418	785.13	60.914	39.252	851.72	105.96	14.504	842.74	128.48	84.045	759.28	12.819
54.829	760.14	10.998	18.644	759.96	19.257	-1.8422	841.31	104.08	379.87	835.8	110.46	34.285	823.91	85.577	70.634	781.88	59.663	47.881	850.4	106.43	23.094	841.85	128.94	83.791	758.74	12.655
54.966	759.85	10.855	19.339	760.42	20.884	6.5664	841.34	104.98	388.93	837.19	110.72	41.907	822.97	85.659	74.673	778.83	58.225	56.618	849.23	106.77	31.74	841.33	129.55	83.597	758.43	12.509
55.116	759.58	10.894	20.19	760.94	22.617	15.122	841.31	105.79	397.98	838.68	111.07	49.657	821.72	85.516	78.384	775.7	56.66	65.453	848.04	106.99	40.505	841.07	130.21	83.456	758.17	12.403
55.322	759.25	11.053	21.2	761.45	24.371	23.664	840.73	106.42	406.99	840.33	111.53	57.406	820.17	85.186	81.692	772.47	55.15	74.359	846.7	107.1	49.421	840.89	130.75	83.359	757.9	12.354
55.621	759.2	11.159	22.348	761.98	26.137	32.182	839.58	106.93	415.93	842.27	112.06	65.116	818.51	84.777	84.622	769.32	53.832	83.325	845.16	107.12	58.478	840.57	131.11	83.265	757.64	12.329
56.047	759.51	11.179	23.684	762.68	27.982	40.958	838.87	107.4	424.76	844.39	112.64	72.85	816.89	84.392	87.292	766.47	52.732	92.353	843.48	107.04	67.641	840.02	131.27	83.145	757.49	12.273
56.565	759.96	11.191	25.308	763.66	29.974	50.135	839.15	107.83	433.43	846.25	113.32	80.689	815.28	84.073	89.866	764.12	51.797	101.44	841.72	106.86	76.875	839.18	131.32	83.023	757.51	12.169
57.123	760.35	11.296	27.296	764.9	32.137	59.554	839.93	108.16	441.99	847.57	114.12	88.638	813.59	83.814	92.504	762.28	50.998	110.58	839.84	106.62	86.147	837.96	131.32	82.933	757.67	12.045
57.697	760.9	11.476	29.684	766.32	34.444	68.903	840.23	108.33	450.52	848.36	115.01	96.647	811.85	83.576	95.335	760.76	50.382	119.72	837.68	106.38	95.426	836.36	131.35	82.88	757.9	11.93
58.343	761.7	11.739	32.521	767.84	36.833	78.147	839.96	108.42	459.08	848.7	115.92	104.67	810.18	83.332	98.451	759.47	50.002	128.85	835.29	106.21	104.69	834.55	131.39	82.849	758.15	11.83
59.135	762.49	12.125	35.887	769.35	39.266	87.397	839.41	108.55	467.66	848.52	116.84	112.71	808.6	83.113	101.93	758.48	49.861	137.98	832.96	106.12	113.91	832.71	131.42	82.829	758.39	11.738
60.09	763.12	12.585	39.839	770.63	41.763	96.63	838.56	108.75	476.25	847.84	117.74	120.79	806.99	83.003	105.85	757.87	49.927	147.12	830.92	106.08	123.09	830.96	131.44	82.832	758.57	11.657
61.219	763.56	13.107	44.359	771.44	44.313	105.83	837.63	108.97	484.89	846.85	118.56	128.97	805.25	83.091	110.3	757.53	50.213	156.27	829.19	106.15	132.25	829.42	131.48	82.875	758.65	11.607
62.528	763.94	13.688	49.406	771.81	46.79	115.01	836.82	109.2	493.6	845.58	119.3	137.29	803.43	83.399	115.33	757.23	50.774	165.41	827.62	106.38	141.37	828.19	131.59	82.963	758.6	11.597
64.031	764.32	14.338	54.967	771.97	49.036	124.19	836.08	109.46	502.38	843.86	119.99	145.79	801.73	83.858	120.95	756.91	51.611	174.55	826.19	106.78	150.48	827.33	131.84	83.083	758.45	11.622
65.777	764.63	15.151	61.024	772	51.02	133.39	835.42	109.73	511.25	841.62	120.65	154.51	800.27	84.44	127.16	756.76	52.645	183.68	824.98	107.32	159.61	826.84	132.24	83.242	758.26	11.691
67.843	764.72	16.284	67.533	771.76	52.845	142.62	834.97	110.01	520.28	838.97	121.27	163.48	798.94	85.217	133.91	756.88	53.836	192.84	824.03	107.94	168.83	826.71	132.75	83.496	758.09	11.876
70.307	764.53	17.831	74.466	771.13	54.625	151.87	834.53	110.32	529.49	836.12	121.8	172.67	797.66	86.202	141.12	757.06	55.276	202.04	823.27	108.63	178.15	826.96	133.32	83.962	757.9	12.29
73.238	764.16	19.771	81.859	770.2	56.408	161.11	833.79	110.72	538.78	833.1	122.24	182.02	796.62	87.285	148.75	756.97	57.09	211.3	822.7	109.36	187.54	827.43	133.9	84.777	757.62	13.005
76.738	763.7	22.067	89.758	769.13	58.148	170.32	832.85	111.08	548.02	829.8	122.57	191.5	796.05	88.352	156.85	756.57	59.277	220.64	822.34	110.07	196.93	827.88	134.47	86.087	757.26	14.002
80.973	763.18	24.692	98.229	767.88	59.796	179.57	832.19	111.3	556.99	825.87	122.92	201.09	795.8	89.47	165.55	756	61.732	230.05	822.15	110.78	206.29	828.16	135.03	88.04	756.85	15.188
86.179	762.58	27.557	107.37	766.31	61.389	188.98	832.14	111.49	565.69	821.24	123.33	210.75	795.66	90.725	174.93	755.27	64.363	239.52	822.13	111.44	215.63	828.43	135.53	90.742	756.35	16.415
92.634	761.71	30.535	117.23	764.52	63.028	198.62	832.61	111.76	574.42	816.5	123.63	220.51	795.78	91.99	185	754.33	67.102	249.05	822.39	111.99	225.03	829.03	135.88	94.2	755.65	17.465
100.62	760.14	33.537	127.8	762.79	64.803	208.41	833.46	111.98	583.42	812.02	123.75	230.4	796.38	93.089	195.74	753.21	69.901	258.68	823.12	112.34	234.56	830.29	135.99	98.337	754.6	18.122
110.31	757.35	36.529	139.04	761.36	66.698	218.24	834.66	111.9	592.63	807.65	123.81	240.46	797.37	93.972	207.11	752	72.766	268.43	824.35	112.41	244.3	832.26	135.81	103.15	752.86	18.413
121.67	753.16	39.505	150.9	760.13	68.653	228.07	836.16	111.41	601.84	802.94	123.95	250.66	798.4	94.707	219.09	750.8	75.768	278.26	825.98	112.19	254.23	834.82	135.31	108.87	750.02	19.202
134.4	747.87	42.697	163.32	758.84	70.621	237.87	837.7	110.64	611.04	797.94	124.18	260.99	799.35	95.293	231.66	749.64	78.962	288.12	827.87	111.69	264.22	837.74	134.48	115.97	745.66	21.997
148.15	741.99	46.553	176.21	757.45	72.551	247.62	838.91	109.75	620.38	793.07	124.38	271.41	800.38	95.646	244.77	748.61	82.264	298.01	829.9	110.94	274.13	840.79	133.32	124.92	739.63	27.672
162.75	735.94	51.216	189.49	755.84	74.436	257.3	839.73	108.84	629.92	788.49	124.45	281.89	801.59	95.72	258.37	747.82	85.423	307.91	832.03	110	283.89	843.76	131.94	136.03	732.11	35.7
178.24	729.9	56.28	203.1	753.64	76.322	266.94	840.4	107.92	639.51	784.07	124.43	292.38	802.95	95.549	272.38	747.38	88.181	317.81	834.04	109.01	293.58	846.4	130.56	149.44	723.47	44.543
194.78	723.78	61.166	217.02	750.76	78.168	276.59	841.11	106.98	648.9	779.36	124.5	302.87	804.28	95.236	286.72	747.3	90.457	327.63	835.74	108.09	303.25	848.42	129.36	165.26	714.12	52.813
212.44	717.48	65.659	231.28	747.47	79.843	286.24	841.75	106.11	658.03	774.26	124.72	313.36	805.38	94.902	301.29	747.42	92.322	337.36	837.01	107.29	312.93	849.6	128.46	183.43	704.39	59.861
